epoch,lr-AdamW/pg1,lr-AdamW/pg2,step,train/acc_speed,train/acc_x,train/acc_y,train/acc_yaw,train/loss_all,train/loss_egospeed,train/loss_forecast,train/loss_path,train/loss_speed,train/loss_wp,train/loss_x,train/loss_y,train/loss_yaw,val/loss_all,val/loss_egospeed,val/loss_forecast,val/loss_path,val/loss_wp
,5.173633908727426e-05,5.173633908727426e-05,12569,,,,,,,,,,,,,,,,,,
,5.1617640296738086e-05,5.1617640296738086e-05,12574,,,,,,,,,,,,,,,,,,
,5.1499049524104614e-05,5.1499049524104614e-05,12579,,,,,,,,,,,,,,,,,,
,5.138056689957943e-05,5.138056689957943e-05,12584,,,,,,,,,,,,,,,,,,
,5.126219255324935e-05,5.126219255324935e-05,12589,,,,,,,,,,,,,,,,,,
,5.114392661508221e-05,5.114392661508221e-05,12594,,,,,,,,,,,,,,,,,,
,5.102576921492684e-05,5.102576921492684e-05,12599,,,,,,,,,,,,,,,,,,
,5.090772048251311e-05,5.090772048251311e-05,12604,,,,,,,,,,,,,,,,,,
,5.078978054745128e-05,5.078978054745128e-05,12609,,,,,,,,,,,,,,,,,,
,5.067194953923233e-05,5.067194953923233e-05,12614,,,,,,,,,,,,,,,,,,
,5.0554227587227666e-05,5.0554227587227666e-05,12619,,,,,,,,,,,,,,,,,,
,5.043661482068879e-05,5.043661482068879e-05,12624,,,,,,,,,,,,,,,,,,
,5.0319111368747514e-05,5.0319111368747514e-05,12629,,,,,,,,,,,,,,,,,,
,5.020171736041547e-05,5.020171736041547e-05,12634,,,,,,,,,,,,,,,,,,
,5.008443292458427e-05,5.008443292458427e-05,12639,,,,,,,,,,,,,,,,,,
,4.996725819002518e-05,4.996725819002518e-05,12644,,,,,,,,,,,,,,,,,,
,4.985019328538886e-05,4.985019328538886e-05,12649,,,,,,,,,,,,,,,,,,
,4.973323833920566e-05,4.973323833920566e-05,12654,,,,,,,,,,,,,,,,,,
,4.9616393479885075e-05,4.9616393479885075e-05,12659,,,,,,,,,,,,,,,,,,
,4.949965883571562e-05,4.949965883571562e-05,12664,,,,,,,,,,,,,,,,,,
,4.9383034534864956e-05,4.9383034534864956e-05,12669,,,,,,,,,,,,,,,,,,
,4.926652070537957e-05,4.926652070537957e-05,12674,,,,,,,,,,,,,,,,,,
,4.9150117475184544e-05,4.9150117475184544e-05,12679,,,,,,,,,,,,,,,,,,
,4.9033824972083644e-05,4.9033824972083644e-05,12684,,,,,,,,,,,,,,,,,,
,4.8917643323759084e-05,4.8917643323759084e-05,12689,,,,,,,,,,,,,,,,,,
,4.880157265777123e-05,4.880157265777123e-05,12694,,,,,,,,,,,,,,,,,,
,4.8685613101558704e-05,4.8685613101558704e-05,12699,,,,,,,,,,,,,,,,,,
,4.856976478243813e-05,4.856976478243813e-05,12704,,,,,,,,,,,,,,,,,,
,4.8454027827603984e-05,4.8454027827603984e-05,12709,,,,,,,,,,,,,,,,,,
,4.8338402364128503e-05,4.8338402364128503e-05,12714,,,,,,,,,,,,,,,,,,
,4.82228885189614e-05,4.82228885189614e-05,12719,,,,,,,,,,,,,,,,,,
,4.810748641892994e-05,4.810748641892994e-05,12724,,,,,,,,,,,,,,,,,,
,4.799219619073874e-05,4.799219619073874e-05,12729,,,,,,,,,,,,,,,,,,
,4.7877017960969425e-05,4.7877017960969425e-05,12734,,,,,,,,,,,,,,,,,,
,4.776195185608081e-05,4.776195185608081e-05,12739,,,,,,,,,,,,,,,,,,
,4.764699800240856e-05,4.764699800240856e-05,12744,,,,,,,,,,,,,,,,,,
,4.7532156526164966e-05,4.7532156526164966e-05,12749,,,,,,,,,,,,,,,,,,
,4.741742755343924e-05,4.741742755343924e-05,12754,,,,,,,,,,,,,,,,,,
,4.730281121019671e-05,4.730281121019671e-05,12759,,,,,,,,,,,,,,,,,,
,4.7188307622279296e-05,4.7188307622279296e-05,12764,,,,,,,,,,,,,,,,,,
,4.707391691540506e-05,4.707391691540506e-05,12769,,,,,,,,,,,,,,,,,,
,4.695963921516803e-05,4.695963921516803e-05,12774,,,,,,,,,,,,,,,,,,
,4.6845474647038256e-05,4.6845474647038256e-05,12779,,,,,,,,,,,,,,,,,,
,4.6731423336361636e-05,4.6731423336361636e-05,12784,,,,,,,,,,,,,,,,,,
,4.6617485408359515e-05,4.6617485408359515e-05,12789,,,,,,,,,,,,,,,,,,
,4.6503660988128935e-05,4.6503660988128935e-05,12794,,,,,,,,,,,,,,,,,,
,4.6389950200642296e-05,4.6389950200642296e-05,12799,,,,,,,,,,,,,,,,,,
,4.627635317074703e-05,4.627635317074703e-05,12804,,,,,,,,,,,,,,,,,,
,4.616287002316605e-05,4.616287002316605e-05,12809,,,,,,,,,,,,,,,,,,
,4.604950088249686e-05,4.604950088249686e-05,12814,,,,,,,,,,,,,,,,,,
,4.5936245873211977e-05,4.5936245873211977e-05,12819,,,,,,,,,,,,,,,,,,
,4.582310511965864e-05,4.582310511965864e-05,12824,,,,,,,,,,,,,,,,,,
,4.5710078746058496e-05,4.5710078746058496e-05,12829,,,,,,,,,,,,,,,,,,
,4.559716687650771e-05,4.559716687650771e-05,12834,,,,,,,,,,,,,,,,,,
,4.548436963497679e-05,4.548436963497679e-05,12839,,,,,,,,,,,,,,,,,,
,4.5371687145310185e-05,4.5371687145310185e-05,12844,,,,,,,,,,,,,,,,,,
,4.525911953122653e-05,4.525911953122653e-05,12849,,,,,,,,,,,,,,,,,,
,4.514666691631831e-05,4.514666691631831e-05,12854,,,,,,,,,,,,,,,,,,
,4.503432942405171e-05,4.503432942405171e-05,12859,,,,,,,,,,,,,,,,,,
,4.4922107177766554e-05,4.4922107177766554e-05,12864,,,,,,,,,,,,,,,,,,
,4.481000030067602e-05,4.481000030067602e-05,12869,,,,,,,,,,,,,,,,,,
,4.469800891586678e-05,4.469800891586678e-05,12874,,,,,,,,,,,,,,,,,,
,4.458613314629864e-05,4.458613314629864e-05,12879,,,,,,,,,,,,,,,,,,
,4.4474373114804354e-05,4.4474373114804354e-05,12884,,,,,,,,,,,,,,,,,,
,4.4362728944089795e-05,4.4362728944089795e-05,12889,,,,,,,,,,,,,,,,,,
,4.425120075673353e-05,4.425120075673353e-05,12894,,,,,,,,,,,,,,,,,,
,4.4139788675186714e-05,4.4139788675186714e-05,12899,,,,,,,,,,,,,,,,,,
,4.402849282177317e-05,4.402849282177317e-05,12904,,,,,,,,,,,,,,,,,,
,4.3917313318688993e-05,4.3917313318688993e-05,12909,,,,,,,,,,,,,,,,,,
,4.380625028800262e-05,4.380625028800262e-05,12914,,,,,,,,,,,,,,,,,,
,4.3695303851654586e-05,4.3695303851654586e-05,12919,,,,,,,,,,,,,,,,,,
,4.3584474131457316e-05,4.3584474131457316e-05,12924,,,,,,,,,,,,,,,,,,
,4.34737612490952e-05,4.34737612490952e-05,12929,,,,,,,,,,,,,,,,,,
,4.3363165326124364e-05,4.3363165326124364e-05,12934,,,,,,,,,,,,,,,,,,
,4.3252686483972375e-05,4.3252686483972375e-05,12939,,,,,,,,,,,,,,,,,,
,4.3142324843938384e-05,4.3142324843938384e-05,12944,,,,,,,,,,,,,,,,,,
,4.303208052719288e-05,4.303208052719288e-05,12949,,,,,,,,,,,,,,,,,,
,4.2921953654777385e-05,4.2921953654777385e-05,12954,,,,,,,,,,,,,,,,,,
,4.28119443476046e-05,4.28119443476046e-05,12959,,,,,,,,,,,,,,,,,,
,4.270205272645812e-05,4.270205272645812e-05,12964,,,,,,,,,,,,,,,,,,
,4.259227891199233e-05,4.259227891199233e-05,12969,,,,,,,,,,,,,,,,,,
,4.2482623024732334e-05,4.2482623024732334e-05,12974,,,,,,,,,,,,,,,,,,
,4.2373085185073556e-05,4.2373085185073556e-05,12979,,,,,,,,,,,,,,,,,,
,4.2263665513281994e-05,4.2263665513281994e-05,12984,,,,,,,,,,,,,,,,,,
,4.2154364129493915e-05,4.2154364129493915e-05,12989,,,,,,,,,,,,,,,,,,
,4.204518115371557e-05,4.204518115371557e-05,12994,,,,,,,,,,,,,,,,,,
,4.193611670582332e-05,4.193611670582332e-05,12999,,,,,,,,,,,,,,,,,,
,4.18271709055634e-05,4.18271709055634e-05,13004,,,,,,,,,,,,,,,,,,
,4.1718343872551584e-05,4.1718343872551584e-05,13009,,,,,,,,,,,,,,,,,,
,4.160963572627361e-05,4.160963572627361e-05,13014,,,,,,,,,,,,,,,,,,
,4.1501046586084316e-05,4.1501046586084316e-05,13019,,,,,,,,,,,,,,,,,,
,4.1392576571208095e-05,4.1392576571208095e-05,13024,,,,,,,,,,,,,,,,,,
,4.128422580073851e-05,4.128422580073851e-05,13029,,,,,,,,,,,,,,,,,,
,4.117599439363811e-05,4.117599439363811e-05,13034,,,,,,,,,,,,,,,,,,
,4.10678824687385e-05,4.10678824687385e-05,13039,,,,,,,,,,,,,,,,,,
,4.0959890144740075e-05,4.0959890144740075e-05,13044,,,,,,,,,,,,,,,,,,
,4.085201754021184e-05,4.085201754021184e-05,13049,,,,,,,,,,,,,,,,,,
,4.074426477359147e-05,4.074426477359147e-05,13054,,,,,,,,,,,,,,,,,,
,4.063663196318497e-05,4.063663196318497e-05,13059,,,,,,,,,,,,,,,,,,
,4.052911922716671e-05,4.052911922716671e-05,13064,,,,,,,,,,,,,,,,,,
,4.042172668357924e-05,4.042172668357924e-05,13069,,,,,,,,,,,,,,,,,,
,4.0314454450333e-05,4.0314454450333e-05,13074,,,,,,,,,,,,,,,,,,
,4.020730264520647e-05,4.020730264520647e-05,13079,,,,,,,,,,,,,,,,,,
,4.010027138584596e-05,4.010027138584596e-05,13084,,,,,,,,,,,,,,,,,,
,3.999336078976522e-05,3.999336078976522e-05,13089,,,,,,,,,,,,,,,,,,
,3.988657097434571e-05,3.988657097434571e-05,13094,,,,,,,,,,,,,,,,,,
,3.977990205683623e-05,3.977990205683623e-05,13099,,,,,,,,,,,,,,,,,,
,3.9673354154352774e-05,3.9673354154352774e-05,13104,,,,,,,,,,,,,,,,,,
,3.956692738387853e-05,3.956692738387853e-05,13109,,,,,,,,,,,,,,,,,,
,3.946062186226368e-05,3.946062186226368e-05,13114,,,,,,,,,,,,,,,,,,
,3.93544377062253e-05,3.93544377062253e-05,13119,,,,,,,,,,,,,,,,,,
,3.924837503234723e-05,3.924837503234723e-05,13124,,,,,,,,,,,,,,,,,,
,3.9142433957079797e-05,3.9142433957079797e-05,13129,,,,,,,,,,,,,,,,,,
,3.9036614596739987e-05,3.9036614596739987e-05,13134,,,,,,,,,,,,,,,,,,
,3.8930917067511104e-05,3.8930917067511104e-05,13139,,,,,,,,,,,,,,,,,,
,3.882534148544257e-05,3.882534148544257e-05,13144,,,,,,,,,,,,,,,,,,
,3.871988796645008e-05,3.871988796645008e-05,13149,,,,,,,,,,,,,,,,,,
,3.861455662631529e-05,3.861455662631529e-05,13154,,,,,,,,,,,,,,,,,,
,3.850934758068555e-05,3.850934758068555e-05,13159,,,,,,,,,,,,,,,,,,
,3.840426094507411e-05,3.840426094507411e-05,13164,,,,,,,,,,,,,,,,,,
,3.829929683485976e-05,3.829929683485976e-05,13169,,,,,,,,,,,,,,,,,,
,3.819445536528679e-05,3.819445536528679e-05,13174,,,,,,,,,,,,,,,,,,
,3.808973665146484e-05,3.808973665146484e-05,13179,,,,,,,,,,,,,,,,,,
,3.798514080836866e-05,3.798514080836866e-05,13184,,,,,,,,,,,,,,,,,,
18,,,13185,,,,,,,,,,,,,,12.449652671813965,8.901041030883789,1.7466516494750977,0.29805174469947815,0.311702162027359
18,,,13185,0.7905954718589783,0.2980382740497589,0.3845572769641876,0.7901536822319031,2.1590681076049805,0.5137354731559753,1.2613873481750488,0.06273337453603745,0.6066591143608093,0.07027655094861984,2.0473458766937256,1.765576958656311,0.6259651184082031,,,,,
,3.7880667950838225e-05,3.7880667950838225e-05,13189,,,,,,,,,,,,,,,,,,
,3.777631819357849e-05,3.777631819357849e-05,13194,,,,,,,,,,,,,,,,,,
,3.76720916511591e-05,3.76720916511591e-05,13199,,,,,,,,,,,,,,,,,,
,3.756798843801459e-05,3.756798843801459e-05,13204,,,,,,,,,,,,,,,,,,
,3.746400866844402e-05,3.746400866844402e-05,13209,,,,,,,,,,,,,,,,,,
,3.7360152456610814e-05,3.7360152456610814e-05,13214,,,,,,,,,,,,,,,,,,
,3.7256419916543e-05,3.7256419916543e-05,13219,,,,,,,,,,,,,,,,,,
,3.715281116213251e-05,3.715281116213251e-05,13224,,,,,,,,,,,,,,,,,,
,3.7049326307135565e-05,3.7049326307135565e-05,13229,,,,,,,,,,,,,,,,,,
,3.694596546517237e-05,3.694596546517237e-05,13234,,,,,,,,,,,,,,,,,,
,3.684272874972676e-05,3.684272874972676e-05,13239,,,,,,,,,,,,,,,,,,
,3.673961627414652e-05,3.673961627414652e-05,13244,,,,,,,,,,,,,,,,,,
,3.6636628151642964e-05,3.6636628151642964e-05,13249,,,,,,,,,,,,,,,,,,
,3.6533764495290746e-05,3.6533764495290746e-05,13254,,,,,,,,,,,,,,,,,,
,3.643102541802802e-05,3.643102541802802e-05,13259,,,,,,,,,,,,,,,,,,
,3.632841103265609e-05,3.632841103265609e-05,13264,,,,,,,,,,,,,,,,,,
,3.6225921451839384e-05,3.6225921451839384e-05,13269,,,,,,,,,,,,,,,,,,
,3.6123556788105326e-05,3.6123556788105326e-05,13274,,,,,,,,,,,,,,,,,,
,3.602131715384404e-05,3.602131715384404e-05,13279,,,,,,,,,,,,,,,,,,
,3.591920266130855e-05,3.591920266130855e-05,13284,,,,,,,,,,,,,,,,,,
,3.581721342261445e-05,3.581721342261445e-05,13289,,,,,,,,,,,,,,,,,,
,3.57153495497397e-05,3.57153495497397e-05,13294,,,,,,,,,,,,,,,,,,
,3.561361115452471e-05,3.561361115452471e-05,13299,,,,,,,,,,,,,,,,,,
,3.5511998348672205e-05,3.5511998348672205e-05,13304,,,,,,,,,,,,,,,,,,
,3.541051124374678e-05,3.541051124374678e-05,13309,,,,,,,,,,,,,,,,,,
,3.530914995117524e-05,3.530914995117524e-05,13314,,,,,,,,,,,,,,,,,,
,3.520791458224617e-05,3.520791458224617e-05,13319,,,,,,,,,,,,,,,,,,
,3.510680524810989e-05,3.510680524810989e-05,13324,,,,,,,,,,,,,,,,,,
,3.500582205977837e-05,3.500582205977837e-05,13329,,,,,,,,,,,,,,,,,,
,3.4904965128125114e-05,3.4904965128125114e-05,13334,,,,,,,,,,,,,,,,,,
,3.4804234563884837e-05,3.4804234563884837e-05,13339,,,,,,,,,,,,,,,,,,
,3.470363047765376e-05,3.470363047765376e-05,13344,,,,,,,,,,,,,,,,,,
,3.460315297988899e-05,3.460315297988899e-05,13349,,,,,,,,,,,,,,,,,,
,3.4502802180908826e-05,3.4502802180908826e-05,13354,,,,,,,,,,,,,,,,,,
,3.4402578190892435e-05,3.4402578190892435e-05,13359,,,,,,,,,,,,,,,,,,
,3.430248111987962e-05,3.430248111987962e-05,13364,,,,,,,,,,,,,,,,,,
,3.420251107777095e-05,3.420251107777095e-05,13369,,,,,,,,,,,,,,,,,,
,3.4102668174327634e-05,3.4102668174327634e-05,13374,,,,,,,,,,,,,,,,,,
,3.400295251917103e-05,3.400295251917103e-05,13379,,,,,,,,,,,,,,,,,,
,3.3903364221782966e-05,3.3903364221782966e-05,13384,,,,,,,,,,,,,,,,,,
,3.380390339150543e-05,3.380390339150543e-05,13389,,,,,,,,,,,,,,,,,,
,3.3704570137540336e-05,3.3704570137540336e-05,13394,,,,,,,,,,,,,,,,,,
,3.36053645689497e-05,3.36053645689497e-05,13399,,,,,,,,,,,,,,,,,,
,3.3506286794655184e-05,3.3506286794655184e-05,13404,,,,,,,,,,,,,,,,,,
,3.3407336923438226e-05,3.3407336923438226e-05,13409,,,,,,,,,,,,,,,,,,
,3.33085150639399e-05,3.33085150639399e-05,13414,,,,,,,,,,,,,,,,,,
,3.32098213246605e-05,3.32098213246605e-05,13419,,,,,,,,,,,,,,,,,,
,3.3111255813959935e-05,3.3111255813959935e-05,13424,,,,,,,,,,,,,,,,,,
,3.3012818640057214e-05,3.3012818640057214e-05,13429,,,,,,,,,,,,,,,,,,
,3.2914509911030314e-05,3.2914509911030314e-05,13434,,,,,,,,,,,,,,,,,,
,3.2816329734816354e-05,3.2816329734816354e-05,13439,,,,,,,,,,,,,,,,,,
,3.2718278219211295e-05,3.2718278219211295e-05,13444,,,,,,,,,,,,,,,,,,
,3.262035547186969e-05,3.262035547186969e-05,13449,,,,,,,,,,,,,,,,,,
,3.252256160030489e-05,3.252256160030489e-05,13454,,,,,,,,,,,,,,,,,,
,3.2424896711888675e-05,3.2424896711888675e-05,13459,,,,,,,,,,,,,,,,,,
,3.232736091385117e-05,3.232736091385117e-05,13464,,,,,,,,,,,,,,,,,,
,3.222995431328084e-05,3.222995431328084e-05,13469,,,,,,,,,,,,,,,,,,
,3.213267701712416e-05,3.213267701712416e-05,13474,,,,,,,,,,,,,,,,,,
,3.203552913218588e-05,3.203552913218588e-05,13479,,,,,,,,,,,,,,,,,,
,3.193851076512851e-05,3.193851076512851e-05,13484,,,,,,,,,,,,,,,,,,
,3.1841622022472255e-05,3.1841622022472255e-05,13489,,,,,,,,,,,,,,,,,,
,3.174486301059521e-05,3.174486301059521e-05,13494,,,,,,,,,,,,,,,,,,
,3.1648233835732975e-05,3.1648233835732975e-05,13499,,,,,,,,,,,,,,,,,,
,3.155173460397844e-05,3.155173460397844e-05,13504,,,,,,,,,,,,,,,,,,
,3.1455365421282016e-05,3.1455365421282016e-05,13509,,,,,,,,,,,,,,,,,,
,3.1359126393451304e-05,3.1359126393451304e-05,13514,,,,,,,,,,,,,,,,,,
,3.126301762615086e-05,3.126301762615086e-05,13519,,,,,,,,,,,,,,,,,,
,3.116703922490237e-05,3.116703922490237e-05,13524,,,,,,,,,,,,,,,,,,
,3.1071191295084334e-05,3.1071191295084334e-05,13529,,,,,,,,,,,,,,,,,,
,3.0975473941932e-05,3.0975473941932e-05,13534,,,,,,,,,,,,,,,,,,
,3.0879887270537295e-05,3.0879887270537295e-05,13539,,,,,,,,,,,,,,,,,,
,3.0784431385848554e-05,3.0784431385848554e-05,13544,,,,,,,,,,,,,,,,,,
,3.068910639267062e-05,3.068910639267062e-05,13549,,,,,,,,,,,,,,,,,,
,3.059391239566462e-05,3.059391239566462e-05,13554,,,,,,,,,,,,,,,,,,
,3.0498849499347756e-05,3.0498849499347756e-05,13559,,,,,,,,,,,,,,,,,,
,3.0403917808093408e-05,3.0403917808093408e-05,13564,,,,,,,,,,,,,,,,,,
,3.030911742613087e-05,3.030911742613087e-05,13569,,,,,,,,,,,,,,,,,,
,3.021444845754516e-05,3.021444845754516e-05,13574,,,,,,,,,,,,,,,,,,
,3.0119911006277235e-05,3.0119911006277235e-05,13579,,,,,,,,,,,,,,,,,,
,3.002550517612342e-05,3.002550517612342e-05,13584,,,,,,,,,,,,,,,,,,
,2.993123107073565e-05,2.993123107073565e-05,13589,,,,,,,,,,,,,,,,,,
,2.9837088793621262e-05,2.9837088793621262e-05,13594,,,,,,,,,,,,,,,,,,
,2.974307844814272e-05,2.974307844814272e-05,13599,,,,,,,,,,,,,,,,,,
,2.9649200137517765e-05,2.9649200137517765e-05,13604,,,,,,,,,,,,,,,,,,
,2.955545396481916e-05,2.955545396481916e-05,13609,,,,,,,,,,,,,,,,,,
,2.946184003297447e-05,2.946184003297447e-05,13614,,,,,,,,,,,,,,,,,,
,2.93683584447662e-05,2.93683584447662e-05,13619,,,,,,,,,,,,,,,,,,
,2.9275009302831492e-05,2.9275009302831492e-05,13624,,,,,,,,,,,,,,,,,,
,2.91817927096621e-05,2.91817927096621e-05,13629,,,,,,,,,,,,,,,,,,
,2.9088708767604235e-05,2.9088708767604235e-05,13634,,,,,,,,,,,,,,,,,,
,2.899575757885838e-05,2.899575757885838e-05,13639,,,,,,,,,,,,,,,,,,
,2.890293924547942e-05,2.890293924547942e-05,13644,,,,,,,,,,,,,,,,,,
,2.8810253869376276e-05,2.8810253869376276e-05,13649,,,,,,,,,,,,,,,,,,
,2.8717701552311872e-05,2.8717701552311872e-05,13654,,,,,,,,,,,,,,,,,,
,2.8625282395903087e-05,2.8625282395903087e-05,13659,,,,,,,,,,,,,,,,,,
,2.8532996501620635e-05,2.8532996501620635e-05,13664,,,,,,,,,,,,,,,,,,
,2.8440843970788786e-05,2.8440843970788786e-05,13669,,,,,,,,,,,,,,,,,,
,2.8348824904585517e-05,2.8348824904585517e-05,13674,,,,,,,,,,,,,,,,,,
,2.8256939404042194e-05,2.8256939404042194e-05,13679,,,,,,,,,,,,,,,,,,
,2.8165187570043572e-05,2.8165187570043572e-05,13684,,,,,,,,,,,,,,,,,,
,2.8073569503327686e-05,2.8073569503327686e-05,13689,,,,,,,,,,,,,,,,,,
,2.798208530448557e-05,2.798208530448557e-05,13694,,,,,,,,,,,,,,,,,,
,2.789073507396139e-05,2.789073507396139e-05,13699,,,,,,,,,,,,,,,,,,
,2.7799518912052253e-05,2.7799518912052253e-05,13704,,,,,,,,,,,,,,,,,,
,2.77084369189079e-05,2.77084369189079e-05,13709,,,,,,,,,,,,,,,,,,
,2.7617489194530933e-05,2.7617489194530933e-05,13714,,,,,,,,,,,,,,,,,,
,2.7526675838776514e-05,2.7526675838776514e-05,13719,,,,,,,,,,,,,,,,,,
,2.7435996951352145e-05,2.7435996951352145e-05,13724,,,,,,,,,,,,,,,,,,
,2.7345452631817826e-05,2.7345452631817826e-05,13729,,,,,,,,,,,,,,,,,,
,2.725504297958575e-05,2.725504297958575e-05,13734,,,,,,,,,,,,,,,,,,
,2.7164768093920298e-05,2.7164768093920298e-05,13739,,,,,,,,,,,,,,,,,,
,2.7074628073937865e-05,2.7074628073937865e-05,13744,,,,,,,,,,,,,,,,,,
,2.6984623018606704e-05,2.6984623018606704e-05,13749,,,,,,,,,,,,,,,,,,
,2.689475302674697e-05,2.689475302674697e-05,13754,,,,,,,,,,,,,,,,,,
,2.6805018197030527e-05,2.6805018197030527e-05,13759,,,,,,,,,,,,,,,,,,
,2.671541862798075e-05,2.671541862798075e-05,13764,,,,,,,,,,,,,,,,,,
,2.6625954417972616e-05,2.6625954417972616e-05,13769,,,,,,,,,,,,,,,,,,
,2.6536625665232437e-05,2.6536625665232437e-05,13774,,,,,,,,,,,,,,,,,,
,2.6447432467837738e-05,2.6447432467837738e-05,13779,,,,,,,,,,,,,,,,,,
,2.6358374923717368e-05,2.6358374923717368e-05,13784,,,,,,,,,,,,,,,,,,
,2.626945313065108e-05,2.626945313065108e-05,13789,,,,,,,,,,,,,,,,,,
,2.618066718626966e-05,2.618066718626966e-05,13794,,,,,,,,,,,,,,,,,,
,2.6092017188054765e-05,2.6092017188054765e-05,13799,,,,,,,,,,,,,,,,,,
,2.6003503233338686e-05,2.6003503233338686e-05,13804,,,,,,,,,,,,,,,,,,
,2.5915125419304433e-05,2.5915125419304433e-05,13809,,,,,,,,,,,,,,,,,,
,2.5826883842985575e-05,2.5826883842985575e-05,13814,,,,,,,,,,,,,,,,,,
,2.5738778601265943e-05,2.5738778601265943e-05,13819,,,,,,,,,,,,,,,,,,
,2.5650809790879857e-05,2.5650809790879857e-05,13824,,,,,,,,,,,,,,,,,,
,2.5562977508411777e-05,2.5562977508411777e-05,13829,,,,,,,,,,,,,,,,,,
,2.547528185029616e-05,2.547528185029616e-05,13834,,,,,,,,,,,,,,,,,,
,2.5387722912817705e-05,2.5387722912817705e-05,13839,,,,,,,,,,,,,,,,,,
,2.5300300792110744e-05,2.5300300792110744e-05,13844,,,,,,,,,,,,,,,,,,
,2.5213015584159503e-05,2.5213015584159503e-05,13849,,,,,,,,,,,,,,,,,,
,2.512586738479795e-05,2.512586738479795e-05,13854,,,,,,,,,,,,,,,,,,
,2.503885628970948e-05,2.503885628970948e-05,13859,,,,,,,,,,,,,,,,,,
,2.4951982394427043e-05,2.4951982394427043e-05,13864,,,,,,,,,,,,,,,,,,
,2.486524579433301e-05,2.486524579433301e-05,13869,,,,,,,,,,,,,,,,,,
,2.477864658465885e-05,2.477864658465885e-05,13874,,,,,,,,,,,,,,,,,,
,2.4692184860485325e-05,2.4692184860485325e-05,13879,,,,,,,,,,,,,,,,,,
19,,,13879,,,,,,,,,,,,,,13.29960823059082,9.706331253051758,1.7611207962036133,0.3033621311187744,0.3153488337993622
19,,,13879,0.7924523949623108,0.30550941824913025,0.39290374517440796,0.794581413269043,2.1140382289886475,0.5021501183509827,1.244938611984253,0.05981936678290367,0.6022348403930664,0.06785339117050171,2.0223608016967773,1.7404721975326538,0.6146857142448425,,,,,
,2.46058607167422e-05,2.46058607167422e-05,13884,,,,,,,,,,,,,,,,,,
,2.4519674248208156e-05,2.4519674248208156e-05,13889,,,,,,,,,,,,,,,,,,
,2.44336255495108e-05,2.44336255495108e-05,13894,,,,,,,,,,,,,,,,,,
,2.4347714715126342e-05,2.4347714715126342e-05,13899,,,,,,,,,,,,,,,,,,
,2.426194183937975e-05,2.426194183937975e-05,13904,,,,,,,,,,,,,,,,,,
,2.417630701644449e-05,2.417630701644449e-05,13909,,,,,,,,,,,,,,,,,,
,2.409081034034237e-05,2.409081034034237e-05,13914,,,,,,,,,,,,,,,,,,
,2.4005451904943633e-05,2.4005451904943633e-05,13919,,,,,,,,,,,,,,,,,,
,2.3920231803966733e-05,2.3920231803966733e-05,13924,,,,,,,,,,,,,,,,,,
,2.383515013097812e-05,2.383515013097812e-05,13929,,,,,,,,,,,,,,,,,,
,2.3750206979392387e-05,2.3750206979392387e-05,13934,,,,,,,,,,,,,,,,,,
,2.3665402442472005e-05,2.3665402442472005e-05,13939,,,,,,,,,,,,,,,,,,
,2.358073661332725e-05,2.358073661332725e-05,13944,,,,,,,,,,,,,,,,,,
,2.3496209584916103e-05,2.3496209584916103e-05,13949,,,,,,,,,,,,,,,,,,
,2.341182145004411e-05,2.341182145004411e-05,13954,,,,,,,,,,,,,,,,,,
,2.332757230136439e-05,2.332757230136439e-05,13959,,,,,,,,,,,,,,,,,,
,2.3243462231377446e-05,2.3243462231377446e-05,13964,,,,,,,,,,,,,,,,,,
,2.315949133243103e-05,2.315949133243103e-05,13969,,,,,,,,,,,,,,,,,,
,2.307565969672012e-05,2.307565969672012e-05,13974,,,,,,,,,,,,,,,,,,
,2.2991967416286867e-05,2.2991967416286867e-05,13979,,,,,,,,,,,,,,,,,,
,2.290841458302029e-05,2.290841458302029e-05,13984,,,,,,,,,,,,,,,,,,
,2.2825001288656365e-05,2.2825001288656365e-05,13989,,,,,,,,,,,,,,,,,,
,2.2741727624777895e-05,2.2741727624777895e-05,13994,,,,,,,,,,,,,,,,,,
,2.265859368281433e-05,2.265859368281433e-05,13999,,,,,,,,,,,,,,,,,,
,2.2575599554041772e-05,2.2575599554041772e-05,14004,,,,,,,,,,,,,,,,,,
,2.2492745329582684e-05,2.2492745329582684e-05,14009,,,,,,,,,,,,,,,,,,
,2.2410031100406078e-05,2.2410031100406078e-05,14014,,,,,,,,,,,,,,,,,,
,2.232745695732721e-05,2.232745695732721e-05,14019,,,,,,,,,,,,,,,,,,
,2.2245022991007445e-05,2.2245022991007445e-05,14024,,,,,,,,,,,,,,,,,,
,2.2162729291954347e-05,2.2162729291954347e-05,14029,,,,,,,,,,,,,,,,,,
,2.2080575950521456e-05,2.2080575950521456e-05,14034,,,,,,,,,,,,,,,,,,
,2.1998563056908124e-05,2.1998563056908124e-05,14039,,,,,,,,,,,,,,,,,,
,2.1916690701159673e-05,2.1916690701159673e-05,14044,,,,,,,,,,,,,,,,,,
,2.1834958973166926e-05,2.1834958973166926e-05,14049,,,,,,,,,,,,,,,,,,
,2.175336796266644e-05,2.175336796266644e-05,14054,,,,,,,,,,,,,,,,,,
,2.1671917759240237e-05,2.1671917759240237e-05,14059,,,,,,,,,,,,,,,,,,
